sim,population,hospitals,mobilehomes,psubstations
1335,80,0,0,0
1336,96,0,0,0
1337,2928,0,0,0
1338,416,0,0,0
1339,64,0,0,0
1340,288,0,0,0
1341,0,0,0,0
1342,1568,0,0,1
1343,48,0,0,0
1344,32,0,0,0
1345,64,0,0,0
1346,1536,0,0,0
1347,16,0,0,0
1348,176,0,0,2
1349,0,0,0,0
1350,2256,1,0,0
1351,48,0,0,0
1352,0,0,0,0
1353,0,0,0,0
1354,32,0,0,0
1355,112,1,0,0
1356,48,0,0,0
1357,80,0,0,0
1358,656,0,175,0
1359,80,0,0,0
1360,112,0,0,4
1361,0,0,0,0
1362,0,0,0,0
1363,160,0,0,1
1364,3104,0,0,0
1365,0,0,0,0
1366,16,0,0,0
1367,128,1,0,0
1368,80,0,0,0
1369,16,0,0,4
1370,1168,0,0,1
1371,0,0,0,0
1372,656,0,0,0
1373,288,1,0,0
1374,64,0,0,0
1375,0,0,0,0
1376,0,0,0,0
1377,0,0,0,0
1378,896,1,150,6
1379,128,0,0,0
1380,0,0,0,0
1381,0,0,0,0
1382,320,0,0,1
1383,1072,0,0,1
1384,0,0,0,0
1385,1888,0,0,0
1386,64,0,0,0
1387,0,0,0,0
1388,32,0,0,0
1389,0,0,0,0
1390,0,0,0,0
1391,0,0,0,0
1392,64,0,0,0
1393,320,0,0,0
1394,144,1,0,1
1395,32,0,0,0
1396,0,0,0,0
1397,640,0,0,0
1398,384,0,0,0
1399,272,0,0,0
1400,400,0,0,0
1401,0,0,0,0
1402,16,0,0,0
1403,4608,0,150,0
1404,416,0,0,0
1405,16,0,0,0
1406,2944,1,0,0
1407,0,0,0,0
1408,864,1,0,1
1409,36896,0,0,2
1410,96,0,0,0
1411,160,0,0,1
1412,2192,0,0,1
1413,144,0,0,0
1414,0,0,0,0
1415,0,0,0,0
1416,176,0,0,0
1417,1488,0,0,1
1418,272,0,0,1
1419,2448,0,0,1
1420,0,0,0,0
1421,16,1,0,0
1422,96,0,0,0
1423,416,0,0,0
1424,144,0,0,0
1425,0,0,0,0
1426,144,0,0,0
1427,64,0,0,0
1428,160,0,0,1
1429,208,0,0,0
1430,1600,0,0,1
1431,752,0,0,0
1432,112,0,0,0
1433,0,0,0,0
1434,32,0,0,0
1435,64,0,0,0
1436,368,0,0,1
1437,160,0,0,0
1438,112,0,0,0
1439,544,0,0,1
1440,16,0,0,0
1441,368,0,0,0
1442,304,0,0,0
1443,1184,0,0,0
1444,160,0,0,1
1445,224,0,0,0
1446,32,0,0,0
1447,256,0,0,0
1448,976,0,125,3
1449,0,0,0,0
1450,64,0,0,0
1451,512,0,0,0
1452,0,0,0,0
1453,896,0,225,0
1454,48,0,0,0
1455,1456,0,0,2
1456,32,0,0,0
1457,272,0,0,0
1458,288,0,0,1
1459,1872,0,0,0
1460,16,0,0,0
1461,1424,0,0,0
1462,0,0,0,0
1463,2752,0,0,0
1464,720,0,0,0
1465,48,0,0,0
1466,32,0,0,0
1467,304,0,0,1
1468,9280,0,0,0
1469,48,0,0,0
1470,0,0,0,0
1471,0,0,0,0
1472,64,0,0,0
1473,384,0,0,0
1474,0,0,0,0
1475,16,0,0,0
1476,320,0,0,0
1477,1968,0,0,1
1478,128,0,0,0
1479,38112,3,0,1
1480,4544,0,25,2
1481,7696,1,0,3
1482,48,0,0,0
1483,464,0,25,4
1484,176,0,125,4
1485,1408,0,0,0
1486,0,0,0,0
1487,0,0,0,0
1488,272,0,0,0
1489,272,0,25,0
1490,80,0,0,0
1491,16,0,0,0
1492,1296,0,0,0
1493,0,0,0,0
1494,176,0,0,0
1495,0,0,0,0
1496,2352,0,0,3
1497,480,0,0,0
1498,32,0,0,0
1499,208,0,0,0
1500,32,0,0,0
1501,96,0,0,0
1502,32,0,0,0
1503,16,0,0,0
1504,0,0,0,0
1505,0,0,0,0
1506,176,0,0,0
1507,368,0,0,0
1508,1744,0,0,2
1509,4048,0,0,0
1510,496,0,0,0
1511,16,0,0,1
1512,32,0,0,0
1513,64,0,0,0
1514,48,0,0,0
1515,0,0,0,0
1516,16,0,0,0
1517,32,0,0,0
1518,0,0,0,0
1519,96,0,0,0
1520,0,0,0,0
1521,0,0,0,0
1522,112,0,0,0
1523,0,0,0,0
1524,176,0,0,0
1525,64,0,0,0
1526,5360,0,25,0
1527,1152,0,0,0
1528,0,0,0,0
1529,0,0,0,0
1530,32,0,0,0
1531,32,0,0,0
1532,0,0,0,0
1533,64,0,0,0
1534,288,0,0,1
1535,11760,0,0,0
1536,0,0,0,0
1537,0,0,0,0
1538,64,0,0,0
1539,720,0,150,1
1540,1120,0,0,0
1541,7776,0,0,0
1542,4816,0,0,0
1543,64,0,0,0
1544,5040,1,25,12
1545,128,0,0,0
1546,16,0,0,0
1547,0,0,0,0
1548,160,0,0,0
1549,96,0,0,0
1550,2208,0,0,0
1551,0,0,0,0
1552,1008,0,0,0
1553,688,0,0,0
1554,0,0,0,0
1555,208,1,0,3
1556,16,0,0,0
1557,4128,0,0,1
1558,0,0,0,0
1559,16,0,0,0
1560,336,0,0,0
1561,0,0,0,0
1562,32,0,0,0
1563,384,0,0,0
1564,96,0,0,0
1565,0,0,0,0
1566,16,0,0,0
1567,0,0,0,0
1568,16,0,0,0
1569,448,0,0,0
1570,192,0,0,0
1571,1536,0,0,0
1572,64,0,0,0
1573,16,0,0,0
1574,240,0,0,0
1575,1632,0,0,0
1576,288,0,0,0
1577,0,0,0,0
1578,16,0,0,0
1579,16,0,0,0
1580,128,0,0,0
1581,5520,1,0,3
1582,144,0,0,0
1583,992,1,0,1
1584,16,0,0,0
1585,528,0,0,0
1586,64,0,0,0
1587,0,0,0,0
1588,16,0,0,1
1589,944,0,0,0
1590,784,0,0,0
1591,32,0,0,0
1592,192,0,0,1
1593,0,0,0,0
1594,0,0,0,0
1595,0,0,0,0
1596,48,0,0,0
1597,0,0,0,0
1598,512,0,0,1
1599,0,0,0,0
1600,32,0,0,0
1601,0,0,0,0
1602,848,0,0,0
1603,32,0,0,0
1604,64,0,0,1
1605,32,0,0,0
1606,96,0,0,0
1607,416,0,25,4
1608,416,1,0,0
1609,0,0,0,1
1610,0,0,0,0
1611,32,0,0,0
1612,32,0,0,0
1613,352,0,0,0
1614,560,0,0,0
1615,384,0,0,1
1616,224,0,0,0
1617,0,0,0,0
1618,3712,0,0,0
1619,144,0,0,0
1620,0,0,0,0
1621,528,0,0,0
1622,80,0,0,0
1623,176,0,0,0
1624,16,0,0,0
1625,0,0,0,0
1626,656,0,0,0
1627,0,0,0,0
1628,1680,1,0,1
1629,1696,1,200,5
1630,48,0,0,0
1631,16,0,0,0
1632,144,0,0,0
1633,16,0,0,0
1634,0,0,0,0
1635,32,1,50,0
1636,176,0,0,0
1637,1744,1,200,1
1638,304,0,0,0
1639,0,0,0,0
1640,624,0,0,0
1641,0,0,0,0
1642,128,0,0,1
1643,0,0,0,0
1644,0,0,0,0
1645,256,0,0,0
1646,928,0,0,0
1647,0,0,0,0
1648,32,0,0,0
1649,80,0,0,0
1650,4464,0,0,0
1651,16,0,0,0
1652,0,0,0,0
1653,1440,0,0,2
1654,64,0,0,0
1655,32,1,0,1
1656,128,0,0,0
1657,0,0,0,0
1658,0,0,0,0
1659,16,0,0,0
1660,64,0,0,1
1661,16,0,0,0
1662,224,0,0,0
1663,0,0,0,0
1664,304,0,0,1
1665,0,0,0,0
1666,48,0,0,0
1667,0,0,0,0
1668,32,0,0,1
1669,32,0,0,0
1670,32,0,0,0
1671,1888,0,25,0
1672,32,1,0,1
1673,0,0,0,0
1674,32,0,0,0
1675,5488,0,0,6
1676,48,0,0,0
1677,6880,0,300,3
1678,0,0,0,0
1679,304,0,0,0
1680,32,0,0,0
1681,640,0,0,0
1682,16,0,0,0
1683,0,0,0,0
1684,3360,0,0,0
1685,32,0,0,0
1686,16,0,0,0
1687,16,0,0,0
1688,576,0,0,0
1689,0,0,0,0
1690,4208,0,1225,8
1691,0,0,0,0
1692,64,0,0,0
1693,0,0,0,0
1694,192,1,0,0
1695,352,0,0,0
1696,224,1,100,1
1697,224,0,25,4
1698,0,0,0,0
1699,288,0,0,0
1700,1728,0,0,0
1701,1392,0,0,0
1702,80,0,0,0
1703,176,0,0,0
1704,16048,0,0,1
1705,176,0,0,0
1706,864,0,0,0
1707,16,0,0,0
1708,32,0,0,0
1709,336,0,150,3
1710,0,0,0,0
1711,32,0,0,0
1712,16,0,0,1
1713,0,0,0,0
1714,1296,0,0,0
1715,32,0,0,0
1716,0,0,0,0
1717,0,0,0,0
1718,272,0,0,0
1719,80,0,0,0
1720,48,0,0,0
1721,0,0,0,0
1722,48,0,0,0
1723,208,1,0,2
1724,48,0,0,0
1725,272,0,0,0
1726,176,0,0,0
1727,96,0,0,0
1728,96,0,0,0
1729,0,0,0,0
1730,32,0,0,0
1731,0,0,0,0
1732,2816,1,0,0
1733,64,0,0,0
1734,160,0,0,3
1735,1200,0,0,0
1736,592,0,0,0
1737,1280,0,50,2
1738,32,0,0,0
1739,64,0,0,0
1740,1120,0,0,0
1741,224,0,0,1
1742,144,0,0,0
1743,0,0,0,0
1744,0,0,0,0
1745,32,0,0,0
1746,96,0,0,0
1747,352,0,0,0
1748,320,0,0,0
1749,128,0,0,0
1750,0,0,0,0
1751,2144,0,25,1
1752,624,0,25,0
1753,9872,0,0,2
1754,112,0,0,1
1755,10672,0,0,0
1756,128,0,0,0
1757,16,0,0,0
1758,80,0,0,0
1759,0,0,0,0
1760,96,0,0,0
1761,0,0,0,0
1762,32,0,0,4
1763,112,0,0,0
1764,0,0,0,0
1765,720,0,0,1
1766,1216,0,0,0
1767,1488,0,0,0
1768,240,0,0,1
1769,64,0,0,0
1770,224,0,0,0
1771,2256,0,25,0
1772,2352,0,0,0
1773,112,0,0,0
1774,1008,0,0,1
1775,4432,0,0,1
1776,0,0,0,0
1777,864,0,0,0
1778,16,0,0,0
1779,32,0,0,0
1780,48,0,0,0
1781,0,0,0,0
1782,400,0,0,0
1783,320,0,0,0
1784,464,0,0,0
1785,48,0,0,0
1786,16,0,0,0
1787,160,0,0,5
1788,0,0,0,0
1789,8256,0,0,4
1790,32,0,0,0
1791,16,0,0,0
1792,64,0,0,0
1793,96,0,0,0
1794,0,0,0,0
1795,16,0,0,0
1796,528,0,0,0
1797,32,1,0,1
1798,960,0,25,4
1799,0,0,0,0
1800,2128,0,0,0
1801,48,0,0,0
1802,144,0,0,0
1803,208,1,0,1
1804,64,0,25,1
1805,64,0,0,0
1806,0,0,0,0
1807,400,0,0,0
1808,0,0,0,0
1809,48,1,25,2
1810,96,0,0,0
1811,64,0,0,0
1812,192,0,0,0
1813,512,0,0,0
1814,0,0,0,0
1815,48,0,0,0
1816,80,0,0,0
1817,48,0,0,0
1818,48,0,0,0
1819,0,0,0,0
1820,0,0,0,0
1821,640,0,25,4
1822,48,0,0,0
1823,208,0,0,0
1824,0,0,0,0
1825,112,0,0,0
1826,0,0,0,0
1827,32,0,0,0
1828,0,0,0,0
1829,0,0,0,0
1830,0,0,0,0
1831,112,0,0,0
1832,48,0,0,0
1833,0,0,0,0
1834,208,0,0,0
1835,96,0,0,0
1836,128,0,0,0
1837,0,0,0,0
1838,80,0,0,1
1839,560,0,0,0
1840,0,0,0,0
1841,0,0,0,0
1842,0,0,0,0
1843,0,0,0,0
1844,16,0,0,0
1845,1040,0,0,0
1846,800,0,0,0
1847,240,0,0,0
1848,0,0,0,0
1849,0,0,75,0
1850,7744,0,0,0
1851,192,0,0,0
1852,304,0,0,0
1853,0,0,0,0
1854,528,0,0,0
1855,432,0,0,0
1856,0,0,0,0
1857,32,0,0,0
1858,48,0,0,0
1859,624,0,0,0
1860,96,0,0,0
1861,720,1,75,0
1862,7760,0,225,0
1863,1552,1,0,0
1864,96,0,75,0
1865,800,0,0,0
1866,0,0,0,0
1867,0,0,0,0
1868,1536,0,0,0
1869,112,0,0,0
1870,208,0,0,0
1871,48,0,0,0
1872,0,0,0,0
1873,48,0,0,0
1874,208,0,0,0
1875,0,0,0,0
1876,0,0,0,0
1877,2224,0,0,0
1878,48,0,0,0
1879,0,0,0,0
1880,0,0,0,0
1881,128,0,0,0
1882,0,0,0,0
1883,0,0,0,0
1884,80,0,0,0
1885,112,0,0,0
1886,64,0,0,0
1887,0,0,0,0
1888,576,0,25,4
1889,128,0,0,0
1890,432,0,0,0
1891,144,0,0,0
1892,128,0,0,0
1893,160,1,75,0
1894,0,0,0,0
1895,496,0,0,0
1896,0,0,0,0
1897,336,0,0,0
1898,1552,0,25,0
1899,368,0,0,0
1900,1424,1,25,3
1901,0,0,0,0
1902,192,0,0,0
1903,432,0,0,0
1904,32,0,0,0
1905,576,0,0,1
1906,112,0,0,0
1907,0,0,0,0
1908,112,0,0,0
1909,6336,0,0,1
1910,448,0,125,4
1911,48,0,0,0
1912,48,0,0,0
1913,0,0,0,0
1914,704,0,0,2
1915,1504,1,0,0
1916,0,0,0,0
1917,0,0,0,0
1918,7968,1,0,1
1919,848,0,0,0
1920,336,0,0,0
1921,192,0,0,1
1922,0,0,0,0
1923,0,0,0,0
1924,288,0,0,0
1925,0,0,0,0
1926,2736,0,0,0
1927,224,0,0,0
1928,432,0,25,1
1929,480,0,0,1
1930,0,0,0,0
1931,1328,0,0,0
1932,400,0,0,0
1933,16720,0,0,2
1934,0,0,0,0
1935,128,0,0,0
1936,48,0,0,0
1937,0,0,0,0
1938,624,0,125,0
1939,848,0,175,0
1940,0,0,0,0
1941,464,0,0,1
1942,53392,2,825,6
1943,0,0,0,0
1944,0,0,0,0
1945,16,0,0,0
1946,352,0,0,9
1947,336,0,0,1
1948,0,0,0,0
1949,0,0,0,0
1950,272,0,0,0
1951,240,0,0,1
1952,16,0,0,0
1953,560,0,0,0
1954,448,0,0,0
1955,128,0,0,0
1956,48,0,0,0
1957,48,0,0,0
1958,0,0,0,0
1959,0,0,0,0
1960,0,0,0,0
1961,1632,1,25,0
1962,0,0,0,0
1963,272,0,0,0
1964,496,0,0,1
1965,32,0,0,1
1966,0,0,0,0
1967,64,0,0,0
1968,496,0,0,0
1969,0,0,0,0
1970,12688,0,0,1
1971,16,0,0,0
1972,256,0,0,0
1973,16,0,0,0
1974,864,0,0,0
1975,0,0,0,0
1976,0,0,0,0
1977,96,0,0,0
1978,0,0,0,0
1979,48,0,0,0
1980,576,0,125,0
1981,32,0,0,0
1982,0,0,0,0
1983,0,0,0,0
1984,0,0,0,0
1985,144,0,0,0
1986,0,0,0,0
1987,0,0,0,0
1988,16,0,0,0
1989,336,0,0,2
1990,608,0,600,4
1991,0,0,0,0
1992,32,0,0,0
1993,304,0,0,2
1994,0,0,0,0
1995,0,0,0,0
1996,80,0,0,0
1997,0,0,0,0
1998,32,0,0,4
1999,2016,0,0,1
2000,240,0,0,0
2001,336,0,0,0
2002,2064,0,0,0
2003,128,0,0,0
2004,240,0,0,1
2005,48,0,0,0
2006,1024,0,0,0
2007,16,0,0,0
2008,0,0,0,0
2009,112,0,0,0
2010,528,0,0,0
2011,0,0,150,0
2012,0,0,0,0
2013,848,0,0,0
2014,800,0,0,0
2015,48,1,0,1
2016,4832,0,25,0
2017,0,0,0,0
2018,128,1,0,1
2019,112,0,0,0
2020,48,0,0,0
2021,128,0,0,0
2022,48,1,0,1
2023,1376,0,0,0
2024,10352,0,250,3
2025,688,0,0,0
2026,208,0,0,0
2027,7168,0,0,0
2028,0,0,0,0
2029,96,0,0,0
2030,208,0,0,0
2031,16,0,0,0
2032,32,0,0,0
2033,80,0,0,0
2034,16,0,0,0
2035,16,0,0,0
2036,128,0,0,1
2037,0,0,0,0
2038,48,0,0,0
2039,0,0,0,0
2040,32,0,0,0
2041,64,0,0,1
2042,1632,0,0,0
2043,1744,0,0,0
2044,496,0,0,0
2045,0,0,0,0
2046,288,0,0,0
2047,16,0,0,0
2048,208,0,0,0
2049,1056,0,0,1
2050,1712,0,25,0
2051,32128,0,100,3
2052,0,0,0,0
2053,240,0,0,0
2054,288,0,0,0
2055,480,0,0,1
2056,160,0,0,0
2057,0,0,0,0
2058,8768,0,25,2
2059,272,0,0,0
2060,32,0,0,1
2061,528,0,0,1
2062,256,0,0,0
2063,0,0,0,0
2064,0,0,0,0
2065,32,0,0,0
2066,3280,0,0,0
2067,16,0,0,0
2068,32,0,0,0
2069,0,0,0,0
2070,48,0,0,0
2071,6640,1,0,1
2072,80,0,0,0
2073,304,0,0,0
2074,112,0,0,0
2075,0,0,0,0
2076,0,0,0,0
2077,32,0,0,0
2078,32,0,0,0
2079,1088,1,0,1
2080,96,0,0,0
2081,0,0,0,1
2082,0,0,0,0
2083,4240,0,0,0
2084,512,0,0,0
2085,0,0,0,0
2086,336,0,0,0
2087,0,0,0,0
2088,2560,0,0,1
2089,48,0,0,0
2090,0,0,0,0
2091,416,0,0,0
2092,2688,1,0,0
2093,0,0,0,0
2094,32,0,0,0
2095,0,0,0,0
2096,816,0,0,0
2097,32,0,0,0
2098,0,0,0,0
2099,1440,0,0,0
2100,144,0,0,0
2101,1536,0,0,1
2102,224,0,0,0
2103,0,0,0,0
2104,720,0,0,1
2105,32,0,0,2
2106,16,0,0,0
2107,720,0,0,0
2108,64,0,0,0
2109,1648,0,0,0
2110,1904,0,0,1
2111,48,0,0,0
2112,32,0,0,0
2113,240,1,25,0
2114,48,0,100,1
2115,0,0,0,0
2116,160,0,0,0
2117,96,0,0,0
2118,32,0,0,0
2119,0,0,0,0
2120,912,1,0,0
2121,288,0,0,1
2122,80,0,0,0
2123,352,0,0,0
2124,160,0,0,0
2125,464,0,0,1
2126,1072,1,175,4
2127,16,0,0,0
2128,32,0,0,2
2129,208,0,0,2
2130,80,0,0,2
2131,272,0,0,2
2132,0,0,0,0
2133,1072,0,0,2
2134,880,0,0,0
2135,592,1,0,0
2136,0,0,0,0
2137,64,0,0,2
2138,608,0,0,1
2139,944,1,0,1
2140,48,0,0,0
2141,240,0,125,9
2142,400,0,0,0
2143,736,0,0,0
2144,16,0,0,0
2145,0,0,0,0
2146,1072,0,0,0
2147,80,0,0,0
2148,464,0,50,0
2149,32,0,0,0
2150,0,0,0,0
2151,16336,0,0,2
2152,0,0,0,0
2153,1616,0,0,0
2154,544,0,75,2
2155,0,0,0,0
2156,240,0,0,0
2157,0,0,0,0
2158,400,0,100,2
2159,6192,0,0,5
2160,128,0,0,0
2161,6496,0,0,1
2162,5600,0,25,0
2163,32,0,0,0
2164,0,0,0,0
2165,1712,0,0,0
2166,416,0,0,0
2167,0,0,0,0
2168,0,0,0,0
2169,0,0,0,0
2170,9296,0,0,0
2171,96,0,0,0
2172,272,0,0,0
2173,112,0,0,0
2174,240,0,0,0
2175,0,0,0,0
2176,0,0,0,0
2177,288,0,0,1
2178,496,0,0,0
2179,16,1,0,0
2180,1648,0,0,0
2181,0,0,0,0
2182,384,0,0,2
2183,0,0,0,0
2184,544,0,0,1
2185,48,0,0,0
2186,0,0,0,0
2187,112,1,100,1
2188,432,0,0,5
2189,32,1,0,0
2190,480,0,0,0
2191,48,0,0,0
2192,304,0,0,2
2193,0,0,0,0
2194,368,0,0,0
2195,32,0,0,0
2196,160,0,0,0
2197,3888,0,25,0
2198,0,0,0,0
2199,976,0,0,1
2200,0,0,0,0
2201,0,0,0,0
2202,4752,0,25,0
2203,192,0,0,1
2204,112,0,0,0
2205,464,0,0,0
2206,240,0,0,0
2207,3088,0,0,1
2208,176,0,0,0
2209,0,0,0,0
2210,400,0,0,2
2211,25472,1,175,2
2212,96,0,0,0
2213,1664,0,0,0
2214,608,0,0,0
2215,496,0,0,0
2216,960,1,0,1
2217,192,0,0,0
2218,112,0,0,0
2219,96,0,0,0
2220,272,0,0,0
2221,80,0,0,0
2222,432,0,0,1
2223,400,0,0,0
2224,0,0,0,0
2225,16688,0,150,2
2226,64,0,0,0
2227,160,0,0,1
2228,96,1,75,0
2229,0,0,0,0
2230,16,0,0,0
2231,80,0,0,0
2232,480,0,0,0
2233,0,0,0,0
2234,16,0,0,0
2235,128,0,0,0
2236,0,0,0,0
2237,0,0,0,0
2238,128,0,0,0
2239,144,0,0,1
2240,8864,0,200,1
2241,592,0,0,0
2242,656,0,0,0
2243,80,0,0,1
2244,32,0,0,0
2245,96,0,0,0
2246,16,0,0,0
2247,9376,0,0,0
2248,112,0,0,0
2249,0,0,0,0
2250,496,0,0,5
2251,3232,0,0,5
2252,8176,0,0,0
2253,1168,1,25,4
2254,0,0,0,0
2255,1056,0,0,0
2256,0,0,0,0
2257,496,0,0,0
2258,32,0,0,0
2259,48,0,0,0
2260,336,0,0,0
2261,16,0,0,0
2262,16,0,0,0
2263,2080,0,0,3
2264,48,0,0,0
2265,80,0,0,0
2266,32,0,0,0
2267,848,0,0,0
2268,0,0,0,0
2269,0,0,0,0
2270,0,0,0,0
2271,13344,3,0,9
2272,176,0,0,0
2273,0,0,0,0
2274,48,0,0,0
2275,0,0,0,0
2276,0,0,0,0
2277,208,0,0,1
2278,0,0,0,0
2279,7040,0,0,0
2280,1536,0,0,0
2281,720,0,0,0
2282,96,0,0,0
2283,11088,0,0,1
2284,48,0,0,0
2285,16,0,0,0
2286,0,0,0,0
2287,432,0,0,0
2288,0,0,0,0
2289,352,0,0,0
2290,0,0,0,0
2291,2592,0,25,0
2292,32,0,0,0
2293,272,0,0,0
2294,0,0,0,0
2295,48,0,0,0
2296,0,0,0,0
2297,0,0,0,0
2298,0,0,0,0
2299,528,0,0,0
2300,1776,1,0,0
2301,304,0,0,0
2302,112,0,0,0
2303,400,1,0,1
2304,160,0,0,0
2305,224,0,0,0
2306,128,0,0,0
2307,0,0,0,0
2308,64,0,0,0
2309,16,0,0,0
2310,0,0,0,0
2311,288,0,0,0
2312,0,0,0,0
2313,352,0,0,0
2314,0,0,0,0
2315,0,0,0,0
2316,176,0,0,0
2317,0,0,0,0
2318,64,0,0,0
2319,1296,0,0,0
2320,400,0,0,0
2321,288,1,0,0
2322,0,0,0,0
2323,3424,1,0,2
2324,544,0,0,0
2325,640,0,0,0
2326,368,0,0,0
2327,64,0,0,0
2328,0,0,0,0
2329,48,0,0,0
2330,176,0,0,0
2331,80,0,0,0
2332,2768,0,0,0
2333,224,0,0,1
2334,752,0,0,0
2335,480,0,0,0
2336,0,0,0,0
2337,352,0,0,0
2338,9456,0,0,2
2339,224,0,0,0
2340,720,0,0,0
2341,80,0,0,1
2342,224,0,0,0
2343,112,0,0,1
2344,208,0,0,0
2345,0,0,0,0
2346,0,0,0,0
2347,16,0,0,0
2348,0,0,0,0
2349,240,0,0,0
2350,16,0,0,0
2351,0,0,0,0
2352,320,0,0,0
2353,288,0,0,2
2354,80,0,0,0
2355,0,0,0,0
2356,48,0,0,0
2357,64,0,0,0
2358,144,0,0,0
2359,0,0,0,0
2360,80,0,0,0
2361,592,0,0,1
2362,32,0,0,0
2363,0,0,0,0
2364,7264,0,0,0
2365,112,0,0,0
2366,0,0,0,0
2367,38160,3,0,2
2368,416,0,0,2
2369,272,0,0,1
2370,64,0,0,0
2371,144,0,0,1
2372,9280,0,0,0
2373,800,0,0,0
2374,32,0,0,0
2375,176,0,0,2
2376,192,0,0,0
2377,48,0,0,0
2378,1552,0,0,0
2379,224,0,0,0
2380,896,0,25,0
2381,64,0,0,0
2382,160,0,0,0
2383,1040,0,0,0
2384,96,0,0,0
2385,608,0,0,0
2386,288,0,0,0
2387,224,0,0,0
2388,16,0,0,0
2389,16,1,0,1
2390,112,0,0,0
2391,0,0,0,0
2392,1536,0,125,0
2393,96,0,0,0
2394,1344,0,0,0
2395,16,0,0,0
2396,0,0,0,0
2397,496,0,0,0
2398,0,0,0,0
2399,16,0,0,0
2400,112,0,0,2
2401,0,0,0,0
2402,0,0,0,0
2403,32,0,0,0
2404,2048,0,225,1
2405,1360,0,0,1
2406,7552,0,0,0
2407,896,0,0,0
2408,336,0,0,0
2409,32,0,0,0
2410,256,0,0,0
2411,128,0,0,1
2412,0,0,0,0
2413,240,0,0,0
2414,16,0,0,0
2415,320,0,0,0
2416,304,0,25,0
2417,0,0,0,0
2418,2288,0,0,0
2419,11264,1,25,3
2420,816,0,125,0
2421,70656,2,200,7
2422,0,0,0,0
2423,12736,0,0,0
2424,48,0,0,0
2425,176,0,0,0
2426,0,0,0,0
2427,0,0,0,0
2428,64,0,0,0
2429,32,0,0,0
2430,2624,1,0,3
2431,112,0,0,0
2432,2240,0,0,3
2433,400,0,0,0
2434,400,0,0,1
2435,192,0,0,0
2436,288,0,0,0
2437,0,0,0,0
2438,64,0,0,0
2439,0,0,0,0
2440,496,0,0,0
2441,0,0,0,0
2442,32,0,0,0
2443,48,0,0,0
2444,112,0,0,0
2445,0,0,0,0
2446,4160,1,25,0
2447,784,0,0,2
2448,96,0,425,2
2449,0,0,0,0
2450,176,0,0,1
2451,10928,0,0,0
2452,16,0,0,0
2453,16,0,0,0
2454,0,0,0,0
2455,0,0,0,0
2456,496,0,0,0
2457,0,0,0,0
2458,1120,0,0,0
2459,16,0,0,0
2460,0,0,0,0
2461,0,0,0,0
2462,96,0,0,1
2463,480,0,25,5
2464,14176,0,150,10
2465,0,0,0,0
2466,32,0,0,0
2467,256,0,0,0
2468,1648,0,0,0
2469,3392,0,0,1
2470,1168,0,25,0
2471,0,0,0,0
2472,0,0,0,0
2473,0,0,0,0
2474,0,0,0,0
2475,16,0,0,0
2476,96,0,0,0
2477,0,0,0,0
2478,1200,1,25,0
2479,0,0,0,0
2480,0,0,0,0
2481,208,0,0,2
2482,0,0,0,0
2483,80,0,0,1
2484,976,0,0,0
2485,11088,0,0,3
2486,0,0,0,0
2487,256,0,0,0
2488,640,0,0,0
2489,352,0,0,5
2490,96,0,0,2
2491,0,0,0,0
2492,0,0,0,0
2493,1296,1,25,5
2494,2736,0,0,0
2495,80,0,0,1
2496,64,0,0,0
2497,352,0,0,0
2498,256,0,0,4
2499,512,0,0,0
2500,0,0,0,0
2501,0,0,0,0
2502,39184,2,175,2
2503,0,0,0,0
2504,48,0,0,0
2505,0,0,0,0
2506,32,0,0,0
2507,2048,0,0,0
2508,38272,1,125,3
2509,0,0,0,0
2510,16,0,0,0
2511,0,0,0,0
2512,1312,0,125,1
2513,128,0,0,0
2514,160,0,0,0
2515,0,0,0,0
2516,1680,0,0,0
2517,0,0,0,0
2518,0,0,0,0
2519,480,0,0,1
2520,16,0,0,0
2521,2064,0,0,2
2522,0,0,0,0
2523,80,0,0,0
2524,256,0,0,0
2525,0,0,0,0
2526,208,0,0,0
2527,176,1,0,0
2528,0,0,0,0
2529,0,0,0,0
2530,0,0,0,0
2531,848,0,0,0
2532,0,0,0,0
2533,112,0,0,0
2534,144,1,75,0
2535,1152,0,0,0
2536,32,0,0,0
2537,8464,1,425,6
2538,16,0,0,0
2539,352,0,0,0
2540,96,0,0,0
2541,192,0,0,0
2542,4512,0,150,7
2543,4656,0,0,0
2544,80,0,0,0
2545,640,0,25,4
2546,560,0,125,4
2547,96,0,0,0
2548,5328,0,0,1
2549,16,0,0,1
2550,192,0,0,0
2551,80,0,0,0
2552,0,0,0,0
2553,16,0,0,0
2554,32,0,0,1
2555,656,0,0,0
2556,48,0,0,0
2557,3856,0,0,0
2558,2368,0,0,1
2559,336,0,0,1
2560,0,0,0,0
2561,128,0,0,0
2562,336,0,0,0
2563,16,0,0,0
2564,16,0,0,0
2565,0,0,0,0
2566,3584,0,0,0
2567,1488,1,275,2
2568,64,0,0,0
2569,96,0,0,0
2570,0,0,0,0
2571,256,1,0,0
2572,0,0,0,0
2573,7568,0,175,1
2574,432,0,0,0
2575,0,0,0,0
2576,32,0,0,0
2577,1104,0,0,0
2578,80,0,0,2
2579,80,0,0,0
2580,96,0,0,0
2581,128,0,0,0
2582,368,0,0,0
2583,0,0,0,0
2584,176,0,0,0
2585,0,0,0,0
2586,480,0,0,0
2587,16,0,0,1
