population,hospitals,mobilehomes,psubstations
1568,0,25,0
27504,0,200,6
11568,0,0,3
608,0,0,0
1040,0,0,0
4240,1,0,0
1568,0,25,3
4064,1,0,4
7424,0,25,5
59840,3,250,13
896,0,0,1
1648,0,0,0
1040,0,0,4
16544,0,0,4
10256,0,0,4
512,0,0,0
864,0,0,0
4112,1,0,3
2256,0,50,4
3760,0,0,3
512,0,0,2
576,0,0,0
14912,0,0,3
1120,0,0,2
6064,0,25,5
9280,0,0,0
1360,0,0,1
816,0,0,1
65344,2,50,12
704,1,0,4
592,0,0,0
1856,0,0,2
5168,0,0,2
528,1,125,2
84976,0,250,6
53776,1,225,10
1104,0,0,0
496,0,0,0
2368,0,75,1
32960,1,175,9
36896,0,0,6
0,0,0,0
3440,0,100,2
288,0,0,0
3808,0,75,2
2976,0,0,4
2080,0,75,2
816,0,0,1
7248,0,0,2
2096,0,0,0
54272,0,100,8
8976,0,75,4
800,1,50,3
7296,0,0,4
3408,1,25,4
2032,0,0,0
2016,1,0,0
19856,0,25,8
576,0,0,1
3472,0,25,0
41856,4,150,24
12432,0,0,3
752,0,0,2
51648,3,250,13
624,0,0,3
1008,0,0,0
6064,1,150,6
2672,0,125,3
304,0,0,0
10752,2,100,1
1872,0,0,4
2960,0,0,0
352,0,0,0
704,0,0,0
15360,0,0,8
1408,0,0,3
944,0,0,0
4464,0,0,1
128,0,0,1
4080,0,0,0
10976,1,125,2
12864,0,200,3
6160,0,0,0
352,0,0,2
23680,0,125,9
6368,0,75,3
1616,0,0,4
10224,0,175,12
5920,0,0,4
3840,0,0,2
25872,2,250,9
592,0,0,0
2464,0,0,0
624,0,0,0
4416,0,0,3
1776,0,0,0
3168,0,25,1
288,0,0,1
0,0,0,0
6400,0,50,3
10624,0,0,0
7824,1,75,5
80,0,25,1
5312,0,0,3
18896,1,225,12
1536,0,0,0
6576,0,25,4
0,0,0,0
1264,0,0,0
20448,0,0,3
4032,0,0,1
15968,0,0,3
704,0,0,0
7216,1,25,4
9744,0,450,7
2256,0,50,1
2352,1,50,4
368,0,0,0
432,0,0,0
56960,1,100,13
3152,0,0,2
5456,0,0,0
20192,0,175,0
11184,0,0,0
6176,0,0,7
11888,0,150,1
672,0,0,0
10368,0,0,1
1200,0,25,1
1024,0,0,0
7952,1,125,4
10160,0,0,6
1456,0,0,0
5536,0,100,6
320,0,0,0
34384,4,75,12
1552,0,0,1
2688,0,0,2
2016,0,25,2
624,0,0,2
80,0,0,0
1296,0,0,2
92832,4,500,19
320,0,0,1
57952,1,550,3
10880,0,125,1
1696,0,0,0
15104,0,25,17
2560,0,0,0
58128,2,325,24
24928,0,225,6
5504,1,0,0
17088,0,100,9
1920,0,0,3
2736,0,0,5
8432,1,50,2
23296,0,100,3
1280,2,75,2
2176,0,50,0
1472,0,0,0
1088,0,50,2
4528,0,0,0
19408,1,75,6
23856,0,175,9
6496,0,75,2
800,0,0,3
880,0,0,0
1440,0,0,2
38240,0,250,3
16704,0,125,11
3504,0,25,2
33440,0,250,5
2128,0,0,4
32128,0,250,4
1152,0,0,0
576,0,50,1
24096,4,200,1
5456,0,25,1
41968,0,75,6
2352,0,0,0
3920,0,0,0
208,0,0,0
8112,1,200,6
5248,1,0,5
384,0,0,0
29248,1,225,11
2576,1,0,2
9104,0,125,1
1520,1,0,4
3776,0,25,0
13984,1,25,7
26496,4,475,7
560,0,0,0
480,0,0,2
22352,1,0,5
3344,0,50,3
10544,0,0,6
1328,0,0,1
8512,2,375,14
4336,0,0,1
6144,1,0,10
37280,0,125,2
64,0,0,0
1872,0,0,2
5216,0,50,5
4080,0,75,7
864,0,0,0
9600,0,50,4
11040,1,225,10
448,0,0,1
15248,0,25,0
11360,1,100,0
464,0,0,0
1552,0,0,1
3104,2,75,3
928,0,0,1
0,0,0,0
4448,0,75,3
7264,0,0,0
5424,0,0,7
6128,1,125,0
8992,0,175,5
21312,0,175,7
1216,0,0,3
9168,1,100,13
14448,2,175,5
64,0,0,0
1904,0,0,1
1376,0,25,1
832,0,0,2
3072,0,0,0
5136,1,0,0
1936,0,0,1
1056,0,0,0
12144,1,200,16
7680,0,0,3
10816,1,0,4
336,0,0,1
7328,0,0,4
5808,0,175,4
8336,0,0,4
3200,1,0,1
1888,0,0,2
1664,0,75,3
3008,0,150,4
96,0,0,0
20240,1,175,12
11584,0,25,0
4176,1,100,8
528,0,0,0
10880,1,25,1
1936,1,0,6
35424,1,250,23
2704,0,0,2
1344,0,25,2
39920,1,125,12
1616,0,0,0
320,0,0,0
5200,0,0,1
784,0,0,0
2704,0,0,0
2128,0,0,3
12592,0,25,3
2432,0,0,0
28704,0,250,10
23648,0,0,1
38160,3,75,14
3376,1,0,3
608,0,0,0
1856,0,0,0
928,0,0,3
15936,1,0,3
496,0,0,0
1440,0,25,2
2144,0,125,3
6672,0,0,1
272,0,0,0
39632,4,100,21
640,0,0,1
3104,0,0,3
12784,0,0,7
576,0,0,2
8512,0,0,1
3392,0,25,2
6800,0,0,10
6288,0,100,4
9184,0,0,1
3856,0,50,5
976,0,0,1
47264,0,0,8
1872,0,0,3
2688,0,0,1
2528,0,25,1
0,0,0,0
16208,0,0,7
14960,0,400,14
3808,1,25,1
52576,0,75,3
992,1,25,2
67968,2,150,11
1296,0,0,0
2976,1,0,1
5376,0,0,5
12096,0,75,7
9392,0,100,2
51472,4,100,22
