population,hospitals,mobilehomes,psubstations
32,0,0,0
144,0,0,0
1168,0,0,0
0,0,0,1
416,1,0,0
128,0,0,1
0,0,0,0
4064,0,0,1
16,0,0,0
592,0,0,0
0,0,0,0
0,0,0,0
176,0,0,2
144,0,0,0
16,0,0,0
208,0,25,0
1008,1,0,0
320,0,0,1
96,0,0,0
32,0,0,0
384,0,0,0
32,0,0,0
64,1,0,1
1456,0,0,0
0,0,0,0
80,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
352,0,0,0
64,0,0,0
144,0,0,2
80,0,0,0
64,0,0,1
208,0,0,2
48,0,0,2
0,0,0,0
0,0,0,0
32,0,0,2
512,0,0,0
0,0,0,0
0,0,0,0
992,0,0,2
128,0,0,0
0,0,0,0
16,0,0,0
16,0,0,0
16,0,0,0
656,0,0,0
1296,0,0,0
32,0,0,0
128,0,0,0
624,0,0,0
128,0,0,0
80,0,0,0
0,0,0,0
1792,0,50,0
48,0,0,1
0,0,0,1
0,0,0,0
1968,0,0,0
0,0,0,0
16,1,0,0
16,0,0,1
208,0,25,3
160,0,0,0
528,0,0,1
112,0,0,0
48,0,0,1
128,0,0,1
352,0,325,3
16,0,0,1
0,0,0,0
0,0,0,0
352,0,0,0
720,0,0,1
6640,0,0,3
32,0,0,0
0,0,0,0
0,0,0,0
256,0,0,1
0,0,0,0
48,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
592,0,0,1
80,0,0,0
16,0,0,1
416,2,25,2
0,0,0,0
1920,0,0,0
1648,0,0,0
2336,0,0,4
0,0,0,0
16,0,0,0
640,0,0,0
0,0,0,0
16,0,0,0
416,0,0,2
320,0,0,2
0,0,0,0
128,0,0,3
0,0,0,0
336,0,0,0
48,0,0,0
736,0,50,1
48,0,0,0
96,0,0,1
160,0,0,1
0,0,0,0
192,0,0,1
0,0,0,0
48,0,0,1
0,0,0,2
0,0,0,1
80,0,0,0
48,0,0,0
720,0,0,1
208,0,0,0
560,0,0,0
208,0,0,0
304,0,0,0
672,0,0,0
16,0,0,0
8688,0,0,3
16,0,0,0
240,0,0,0
16,0,0,0
16,0,0,0
32,0,0,0
0,0,0,1
336,0,0,1
192,0,0,0
1008,0,0,0
1408,0,0,1
160,0,0,3
6128,0,50,0
416,0,0,0
6256,0,0,0
32,0,0,0
480,0,0,2
48,0,0,0
96,0,0,3
16,0,0,0
80,0,0,0
0,0,0,0
144,0,0,0
1104,1,0,0
0,0,0,0
96,0,0,1
96,0,0,3
1200,0,0,4
48,0,0,0
32,0,0,0
0,0,0,0
960,1,0,1
96,0,0,0
208,0,0,0
208,0,0,2
0,0,0,0
16,0,0,0
48,0,0,1
16,0,0,0
288,0,0,0
0,0,0,0
48,0,0,0
16,0,0,0
704,0,0,0
80,0,0,3
720,0,0,0
0,0,0,0
112,0,0,0
16,0,0,0
224,0,0,2
0,0,0,0
0,0,0,0
16,0,0,0
256,0,0,2
160,0,0,0
48,0,0,0
1200,0,0,2
288,0,0,1
1712,0,0,0
0,0,0,0
176,0,0,2
224,0,0,0
80,1,0,0
16,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
272,0,0,0
1056,1,0,0
560,0,0,2
1152,0,0,0
32,0,0,0
80,0,0,0
800,0,0,0
0,0,0,0
240,0,0,0
2304,0,25,1
368,0,0,1
64,0,25,3
0,0,0,0
464,0,0,0
0,0,0,0
0,0,0,0
384,0,0,0
1440,0,0,1
48,0,0,0
288,0,0,0
32,0,0,0
0,0,0,0
176,0,0,0
32,0,0,0
64,1,0,0
1888,0,0,3
336,0,0,0
32,0,0,0
400,0,0,0
0,0,0,0
1328,0,0,0
48,0,0,0
656,0,0,3
976,0,0,0
272,0,0,0
2688,0,0,2
1296,1,25,2
16,0,0,0
16,0,0,0
0,0,0,0
176,0,0,0
16,0,0,1
0,0,0,0
4400,0,25,10
32,0,0,0
0,0,0,0
96,0,0,0
32,0,0,0
112,0,0,1
2176,0,0,0
352,0,50,0
48,0,0,1
640,0,0,0
608,1,25,4
1072,0,0,1
640,0,200,0
48,1,25,1
160,0,0,0
0,0,0,0
2736,0,0,2
0,0,0,0
80,0,0,1
16,0,0,0
224,0,0,1
0,0,0,0
128,0,0,0
4656,0,0,0
128,0,0,2
624,0,0,1
3152,1,0,0
1408,0,0,0
48,0,0,0
0,0,0,0
2048,0,0,0
928,0,0,1
80,0,0,0
0,0,0,0
144,0,0,2
192,0,0,1
128,0,0,0
80,0,0,0
480,0,0,2
320,0,0,0
0,0,0,0
16,1,50,0
32,0,0,0
0,0,0,0
80,1,0,2
80,0,0,1
1024,0,0,4
528,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16,0,0,0
1024,0,0,3
80,0,0,0
0,0,0,0
32,1,0,0
176,0,0,0
928,1,0,0
336,0,0,4
0,0,0,0
768,0,0,0
32,0,0,0
1952,0,0,0
0,0,0,0
0,0,0,1
176,0,0,1
1360,0,0,1
64,0,0,1
0,0,0,0
48,0,0,0
0,0,0,0
496,0,0,0
32,0,0,0
96,0,0,0
944,0,0,0
112,0,0,0
464,0,0,1
29648,0,100,4
32,0,0,0
528,0,0,1
16,0,0,0
80,0,0,3
0,0,0,0
1344,0,0,1
640,1,0,1
0,0,0,0
48,0,0,0
64,0,0,0
400,0,0,2
656,1,0,3
0,0,0,0
0,0,0,3
176,0,0,0
8240,1,0,0
32,0,0,1
672,0,0,2
10912,0,125,3
0,0,0,0
0,0,0,0
32,0,0,0
12400,0,25,4
0,0,0,0
96,0,0,0
16,0,0,0
16,0,0,0
112,1,0,0
16,0,0,0
32,0,0,0
864,0,0,1
496,0,0,0
0,0,0,0
80,0,0,1
16,1,0,0
64,0,0,0
0,0,0,0
0,0,0,0
32,0,0,0
0,0,0,0
1376,1,275,4
128,0,0,0
32,0,0,0
1280,0,0,0
576,0,0,0
0,0,0,0
160,0,0,4
352,0,0,0
6816,0,50,3
144,0,0,0
320,0,0,0
1040,0,0,0
32,0,0,0
0,0,0,0
848,0,0,1
0,0,0,0
80,0,0,0
0,0,0,0
64,0,0,0
128,0,0,0
0,0,0,0
0,0,0,0
736,0,0,2
112,0,0,0
784,0,0,0
0,0,0,0
512,0,0,0
0,0,0,0
41152,0,75,4
2736,0,0,0
592,0,0,0
80,0,0,0
112,0,0,0
112,0,0,0
208,0,0,2
128,0,0,0
16,0,0,1
80,0,25,0
160,0,0,0
0,0,0,0
96,0,0,0
2336,0,0,2
112,0,0,1
3728,0,0,0
384,0,0,0
416,0,0,2
272,0,0,1
1632,1,0,2
0,0,0,0
128,0,0,0
368,0,0,0
16,0,0,0
32,0,0,0
48,0,0,0
12192,0,0,1
704,0,0,0
336,0,175,0
1648,0,0,2
0,0,0,0
2400,0,0,0
1376,0,0,1
32,1,0,2
16,0,0,0
16,0,0,0
0,0,0,0
16,0,0,0
0,0,0,0
16,0,0,0
0,0,0,0
1888,1,0,0
32,0,0,0
1280,0,0,1
256,0,0,0
1488,0,0,0
192,0,0,0
688,0,0,0
16,0,0,2
64,0,0,0
32,0,0,0
0,0,0,0
0,0,0,0
1072,0,25,5
112,0,0,0
0,0,0,0
32,0,0,0
0,0,0,0
976,0,0,0
448,0,0,1
16,0,0,0
0,0,0,0
0,0,0,0
1808,0,0,2
0,0,0,0
1424,0,0,2
528,0,0,1
2112,0,0,2
768,0,0,0
0,0,0,0
288,0,25,0
368,0,0,0
0,0,0,0
80,0,0,0
48,0,0,0
0,0,0,0
48,0,0,0
80,1,0,0
23792,1,100,8
128,0,0,0
160,0,75,3
0,0,0,1
48,0,0,0
3424,0,0,0
128,1,0,0
5776,0,50,0
400,0,0,0
3808,0,50,0
128,0,0,0
1248,0,0,0
992,0,0,1
3040,0,0,0
2176,0,50,1
192,0,0,1
0,0,0,0
192,0,0,1
16,0,0,0
320,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
368,0,0,0
1024,0,0,1
736,0,0,1
880,0,0,0
352,0,0,0
28368,0,75,4
48,0,0,1
3600,0,0,1
560,0,0,3
0,0,0,0
0,0,0,0
64,0,0,0
16,0,0,0
0,0,0,0
256,0,0,0
6368,0,0,2
1488,0,0,0
784,0,75,2
64,0,0,0
0,0,0,0
1088,0,0,0
0,0,0,0
112,0,0,0
0,0,0,0
416,0,0,0
