sim,population,hospitals,mobilehomes,psubstations
2545,7712,0,200,20
2546,35696,1,150,7
2547,8448,0,150,9
2548,12256,1,0,6
2549,33984,1,100,11
2550,94128,0,200,13
2551,15568,2,50,12
2552,7472,2,0,17
2553,544,0,0,1
2554,41136,0,100,6
2555,25120,5,200,12
2556,12000,1,75,13
2557,24320,1,525,7
2558,22976,4,200,7
2559,99776,4,450,24
2560,3648,1,0,8
2561,130672,2,400,10
2562,4320,0,0,7
2563,26448,1,75,16
2564,13888,1,175,10
2565,656,0,0,0
2566,1152,0,0,2
2567,30128,1,425,29
2568,25920,1,225,20
2569,4048,1,50,6
2570,27024,2,25,17
2571,18768,0,100,18
2572,1440,0,25,1
2573,26192,0,100,9
2574,7264,0,0,3
2575,6400,1,100,7
2576,6560,0,25,2
2577,27936,0,125,15
2578,4800,1,25,7
2579,15824,2,50,12
2580,5872,0,25,6
2581,5712,2,275,9
2582,31824,0,0,5
2583,86592,1,250,18
2584,2640,0,25,0
2585,17920,1,550,6
2586,13600,0,150,12
2587,8672,0,150,4
2588,11312,1,275,6
2589,17392,0,0,8
2590,19280,1,325,18
2591,45888,1,350,20
2592,38848,2,25,13
2593,19920,0,175,13
2594,9328,0,50,9
2595,8384,1,125,7
2596,8080,2,25,6
2597,5424,1,75,8
2598,7008,0,0,11
2599,54320,3,50,19
2600,7232,1,100,5
2601,8512,2,100,5
2602,7136,0,25,2
2603,15968,0,0,11
2604,34816,0,175,10
2605,592,0,0,1
2606,11488,1,0,13
2607,9344,2,250,9
2608,10144,1,75,8
2609,2912,2,25,11
2610,59456,1,700,27
2611,8208,1,0,7
2612,106864,3,525,23
2613,2512,1,0,2
2614,55376,1,250,15
2615,15296,0,25,16
2616,25888,0,800,8
2617,17632,1,0,9
2618,62944,3,275,24
2619,8128,0,0,6
2620,11344,1,50,15
2621,36368,1,25,4
2622,105440,6,150,10
2623,3424,0,0,2
2624,82528,12,1675,32
2625,20208,2,0,8
2626,45456,2,450,19
2627,147104,9,400,37
2628,7424,0,0,1
2629,3824,0,0,1
2630,86480,3,550,19
2631,38304,0,300,0
2632,5456,0,0,2
2633,6752,1,100,6
2634,4160,0,0,5
2635,10288,0,0,5
2636,15840,2,725,9
2637,8752,0,25,4
2638,4544,0,100,5
2639,33568,0,0,4
2640,1504,0,0,2
2641,21168,0,0,5
2642,14016,0,25,6
2643,15616,1,75,2
2644,27184,0,75,20
2645,67600,1,25,11
2646,44544,2,75,9
2647,66240,2,625,8
2648,25136,2,250,8
2649,15456,0,125,14
2650,20144,1,125,11
2651,10592,1,150,3
2652,25888,5,0,8
2653,11312,2,25,13
2654,9280,1,25,7
2655,12528,0,100,7
2656,2608,0,0,1
2657,416,0,0,3
2658,5312,0,0,0
2659,28832,0,25,8
2660,54704,1,175,9
2661,11264,1,0,14
2662,26832,3,75,18
2663,13296,0,25,5
2664,69040,5,50,23
2665,25600,2,100,5
2666,8832,1,25,9
2667,3712,0,25,3
2668,13072,2,275,9
2669,137296,13,1150,21
2670,2464,0,25,2
2671,12944,0,0,7
2672,5168,0,50,5
2673,18576,0,25,17
2674,60688,0,25,4
2675,28672,1,25,15
2676,13440,3,75,20
2677,7520,1,425,4
2678,15648,0,125,10
2679,8288,1,100,3
2680,5488,1,0,11
2681,4640,1,0,8
2682,9024,0,0,0
2683,8912,0,0,0
2684,29344,1,0,4
2685,4704,0,25,0
2686,120832,0,450,16
2687,14016,1,200,16
2688,1328,0,0,3
2689,59536,1,575,18
2690,83392,1,800,22
2691,3184,1,0,9
2692,7872,0,0,5
2693,7312,0,0,7
2694,3904,1,400,6
2695,23984,4,400,11
2696,4192,2,150,5
2697,1424,0,0,2
2698,33296,3,75,21
2699,45264,0,100,18
2700,4528,0,125,3
2701,70912,6,0,13
2702,3040,0,0,2
2703,8048,0,100,2
2704,70528,5,825,12
2705,94656,1,150,13
2706,16800,1,75,8
2707,17280,3,75,28
2708,29600,2,125,3
2709,6416,0,50,4
2710,22528,1,25,20
2711,704,0,25,0
2712,1968,0,0,4
2713,7152,0,0,11
2714,53024,4,0,11
2715,71792,1,625,8
2716,18000,0,200,6
2717,11616,5,125,16
2718,2336,0,0,2
2719,14560,2,25,12
2720,43216,0,125,11
2721,13248,0,0,5
2722,4672,0,0,5
2723,4080,0,25,5
2724,14208,2,175,19
2725,27600,2,75,12
2726,7120,0,0,5
2727,1888,1,0,12
2728,11520,0,100,5
2729,123168,4,375,38
2730,4880,0,175,7
2731,29920,0,0,16
2732,3808,1,25,13
2733,1136,0,25,0
2734,14016,1,150,16
2735,25808,3,150,18
2736,42224,0,400,5
2737,26864,2,50,12
2738,7248,0,25,5
2739,944,0,0,2
2740,6864,2,225,1
2741,32528,1,200,8
2742,14880,1,0,8
2743,6720,0,0,3
2744,85504,7,275,32
2745,1920,0,0,3
2746,68096,0,275,11
2747,11968,0,0,4
2748,10384,1,25,7
2749,74304,1,225,19
2750,8192,1,50,14
2751,10864,0,0,5
2752,77488,2,175,57
2753,2912,0,0,8
2754,11216,0,0,1
2755,43760,2,75,16
2756,12864,0,0,2
2757,19200,0,75,21
2758,11376,2,250,15
2759,11008,2,25,16
2760,3648,1,25,1
2761,16464,1,25,22
2762,32096,0,25,6
2763,91856,5,525,10
2764,31872,0,225,18
2765,18432,0,50,6
2766,50144,4,525,26
2767,65616,2,575,21
2768,47424,1,0,5
2769,4864,2,25,4
2770,24624,4,300,14
2771,2704,0,0,6
2772,23136,0,25,5
2773,34848,0,100,4
2774,4704,0,0,2
2775,69200,3,25,33
2776,9520,0,0,4
2777,6272,1,25,1
2778,17152,0,350,9
2779,24192,3,150,15
2780,10528,0,25,5
2781,60864,2,525,21
2782,72064,1,150,16
2783,93728,5,800,23
2784,6352,0,0,3
2785,54320,2,200,4
2786,43776,2,550,16
2787,9696,0,100,3
2788,3616,0,50,4
2789,5072,0,25,3
2790,6368,0,25,10
2791,45488,1,200,26
2792,50816,4,275,14
2793,67520,2,700,20
2794,8064,0,0,5
2795,10384,2,100,3
2796,18496,0,75,4
2797,1008,0,0,0
2798,2320,0,125,5
2799,4160,0,0,6
2800,8784,2,25,13
2801,5104,1,550,5
2802,13872,0,175,11
2803,68640,2,475,17
2804,12912,0,75,1
2805,11968,2,175,8
2806,22192,0,0,12
2807,17360,1,125,8
2808,11168,0,175,2
2809,6592,1,375,7
2810,7872,1,0,4
2811,4960,1,25,4
2812,44032,6,325,12
2813,22096,2,50,15
2814,18384,0,0,7
2815,55440,2,250,24
2816,3264,0,0,0
2817,10976,1,175,12
2818,14896,0,150,4
2819,23456,3,225,26
2820,7328,0,200,17
2821,31840,1,125,13
2822,72688,5,150,26
2823,60288,1,25,29
2824,85056,1,150,14
2825,25568,5,325,14
2826,31808,0,650,12
2827,35184,2,75,14
2828,7888,1,125,8
2829,19552,0,575,15
2830,18288,1,225,10
2831,31888,3,25,10
2832,6944,0,0,8
2833,59424,2,200,9
2834,23360,1,100,12
2835,17712,0,125,2
2836,10816,5,150,15
2837,32720,0,25,10
2838,1072,0,0,0
2839,43904,0,25,16
2840,10592,0,0,6
2841,2496,0,0,9
2842,17888,0,25,12
2843,26928,1,200,17
2844,8640,3,0,14
2845,13120,0,0,13
2846,19168,1,25,5
2847,9552,0,125,3
2848,46912,0,75,9
2849,36128,2,675,31
2850,14928,1,25,12
2851,1152,0,0,3
2852,31024,2,25,9
2853,42048,0,150,16
2854,58816,3,475,7
2855,18144,0,100,12
2856,10272,2,250,2
2857,70416,7,125,24
2858,50816,1,275,13
2859,37856,1,150,4
2860,12256,2,25,0
2861,2976,0,0,6
2862,27392,1,100,3
2863,29040,1,75,12
2864,8368,0,0,0
2865,2272,0,0,2
2866,8544,3,0,14
2867,128816,6,500,20
2868,10656,1,150,8
2869,8000,1,25,7
2870,6944,1,50,4
2871,7280,1,50,3
2872,78512,4,625,31
2873,17344,0,0,0
2874,45984,0,50,13
2875,41232,0,100,5
2876,13824,0,150,6
2877,17360,0,0,4
2878,9872,1,250,8
2879,5392,1,0,3
2880,15952,1,50,5
2881,25024,0,75,13
2882,2304,0,0,4
2883,11200,1,125,10
2884,21760,3,300,21
2885,3568,3,25,7
2886,42976,0,25,5
2887,2704,0,0,0
2888,17680,2,75,16
2889,124240,4,100,26
2890,17568,1,25,12
2891,13600,0,425,17
2892,15152,0,125,8
2893,5648,0,125,4
2894,4384,0,0,2
2895,100160,2,200,24
2896,35216,0,25,12
2897,14480,1,0,9
2898,11728,0,50,30
2899,14352,1,0,3
2900,52816,2,25,26
2901,33488,2,0,5
2902,88400,6,300,32
2903,30304,3,150,25
2904,33040,1,50,6
2905,37312,2,350,16
2906,27680,2,25,13
2907,2400,0,0,0
2908,55184,3,550,21
2909,40096,6,875,45
2910,29568,1,425,6
2911,14320,1,50,11
2912,2176,1,0,4
2913,6832,0,0,10
2914,1104,0,0,3
2915,21824,3,25,17
2916,4416,5,325,25
2917,11056,1,25,12
2918,7280,0,25,7
2919,7856,1,25,11
2920,24304,1,75,18
2921,11312,1,0,3
2922,80192,1,475,25
2923,10000,0,125,14
2924,6864,0,0,5
2925,93312,2,250,17
2926,4128,0,25,6
2927,29680,0,175,9
2928,9728,0,25,2
2929,38848,0,200,9
2930,26000,0,200,17
2931,35584,5,50,10
2932,86672,0,325,30
2933,27392,0,75,6
2934,21504,2,350,6
2935,151024,2,600,21
2936,4416,0,0,2
2937,18240,2,25,16
2938,51648,7,175,22
2939,13280,3,175,22
2940,27152,4,350,18
2941,4608,0,25,4
2942,84496,0,225,13
2943,75584,8,1350,25
2944,50528,1,400,8
2945,2464,0,0,1
2946,4672,0,100,9
2947,10704,0,175,8
2948,8560,0,0,5
2949,36352,0,200,9
2950,38896,3,75,6
2951,73840,0,100,16
2952,4080,0,25,3
2953,44944,0,400,10
2954,992,1,400,3
2955,4880,0,25,4
2956,59248,1,300,11
2957,11152,2,25,19
2958,13168,0,475,3
2959,38256,0,200,10
2960,68400,1,350,16
2961,16432,1,150,6
2962,15056,0,25,6
2963,49088,1,100,15
2964,7552,0,0,3
2965,9456,0,125,4
2966,12144,0,125,6
2967,20192,0,250,6
2968,3376,0,0,6
2969,22192,1,0,4
2970,256,0,0,4
2971,19664,0,0,2
2972,46928,1,150,24
2973,41312,2,50,9
2974,63248,2,150,10
2975,27936,0,0,7
2976,24304,2,125,16
2977,38992,3,425,19
2978,9056,0,175,9
2979,1504,0,0,3
2980,77568,2,125,25
2981,129344,1,575,27
2982,43968,1,300,21
2983,28048,0,0,1
2984,4720,0,0,2
2985,2608,0,0,3
2986,3120,0,0,4
2987,1472,0,0,0
2988,752,0,0,2
2989,1024,0,0,1
2990,160832,8,1200,27
2991,1904,1,0,1
2992,3568,0,25,3
2993,7136,0,100,5
2994,68928,3,200,4
2995,32784,4,275,11
2996,59104,0,250,9
2997,13392,2,525,15
2998,1168,0,0,0
2999,26368,0,0,9
3000,30496,2,25,8
3001,26240,2,0,11
3002,29776,1,50,20
3003,21104,3,50,12
3004,5792,0,100,4
3005,6544,0,25,2
3006,12496,0,0,3
3007,10320,0,200,3
3008,9696,0,0,2
3009,2016,0,0,0
3010,50352,4,425,9
3011,140016,4,725,20
3012,72128,0,625,10
3013,4368,0,125,7
3014,16864,2,125,13
3015,5328,0,75,3
3016,5216,0,25,0
3017,88672,5,350,25
3018,71456,2,525,14
3019,128,1,0,1
3020,11600,1,175,6
3021,67344,0,375,7
3022,15856,0,50,9
3023,6608,1,25,4
3024,1664,0,0,3
3025,30384,1,200,2
3026,31312,0,25,35
3027,8384,1,100,8
3028,31104,0,350,5
3029,38560,0,50,15
3030,8784,1,75,6
3031,3504,0,0,4
3032,15568,5,25,16
3033,9024,0,0,4
3034,5360,1,0,5
3035,95680,7,375,18
3036,200288,8,750,36
3037,12816,2,100,8
3038,20080,1,100,18
3039,40896,1,300,8
3040,16208,2,100,6
3041,106944,5,325,40
3042,71808,1,150,19
3043,56176,5,225,20
3044,14768,0,25,5
3045,44224,1,50,16
3046,8480,2,0,8
3047,3952,0,50,8
3048,58352,1,25,19
3049,21328,1,50,5
3050,29792,1,25,12
3051,15792,1,25,11
3052,22224,0,100,10
3053,6176,0,0,5
3054,32048,3,500,8
3055,4544,1,75,2
3056,92912,2,375,25
3057,5696,0,0,0
3058,1776,0,0,4
3059,1184,3,50,3
3060,7392,0,0,3
3061,63856,3,375,8
3062,49216,1,275,20
3063,24320,1,0,8
3064,4064,1,0,4
3065,29680,1,75,9
3066,12224,0,0,4
3067,13776,0,50,0
3068,24096,2,175,19
3069,10512,0,25,6
3070,1872,0,125,9
3071,1728,0,0,2
3072,13728,1,25,12
3073,74208,2,950,31
3074,4768,1,0,1
3075,9200,0,50,6
3076,7344,0,0,7
3077,14560,1,75,6
3078,26848,0,125,9
3079,4400,1,0,7
3080,5120,0,25,0
3081,6976,0,25,8
3082,1104,0,0,0
3083,32992,1,50,12
3084,51856,0,150,19
3085,19456,0,50,4
3086,12768,1,150,8
3087,3232,1,25,7
3088,38752,2,250,18
3089,52672,0,325,12
3090,37632,0,100,11
3091,37408,4,1075,17
3092,19376,2,200,12
3093,19632,0,225,0
3094,14912,0,50,4
3095,6512,0,25,9
3096,8992,0,25,8
3097,19328,2,175,10
3098,52752,1,0,4
3099,44480,1,150,16
3100,18416,0,25,16
3101,22768,1,50,11
3102,26944,1,50,4
3103,12368,2,225,10
3104,36560,1,100,9
3105,11520,1,175,6
3106,13408,0,0,7
3107,8224,1,0,5
3108,19904,0,50,7
3109,7568,0,200,11
3110,19936,0,100,14
3111,41344,2,100,16
3112,46992,4,375,26
3113,26976,0,225,4
3114,1296,0,0,1
3115,24864,1,250,7
3116,7216,0,0,3
3117,23616,1,0,6
3118,3520,0,0,3
3119,1952,0,0,8
3120,102128,3,475,25
3121,3136,0,0,2
3122,49168,1,150,8
3123,13920,1,225,11
3124,33264,2,525,15
3125,8832,0,100,3
3126,3456,0,0,4
3127,11952,0,25,13
3128,11488,1,125,3
3129,15232,0,0,6
3130,129072,7,1100,15
3131,3056,0,0,4
3132,47008,3,175,17
3133,3856,0,125,6
3134,49152,2,775,17
3135,2080,0,0,2
3136,17232,0,50,9
3137,13728,2,50,18
3138,12896,1,75,8
3139,27904,2,25,4
3140,4528,0,25,7
3141,1648,1,0,1
3142,117088,4,425,30
3143,6752,2,200,6
3144,43024,0,425,9
3145,11664,0,50,8
3146,18016,2,25,2
3147,24960,1,125,22
3148,36480,2,125,18
3149,37696,2,125,8
3150,27552,0,25,7
3151,7968,0,0,7
3152,6256,2,75,2
3153,896,0,0,2
3154,28096,0,200,2
3155,9840,0,75,5
3156,73232,1,600,23
3157,3440,1,75,7
3158,6544,0,25,5
3159,4320,0,0,3
3160,15072,0,250,19
3161,42800,1,100,7
3162,20272,1,400,9
3163,9920,0,25,6
3164,32448,1,150,10
3165,8608,0,25,4
3166,34992,2,350,30
3167,53504,5,1100,36
3168,46016,1,200,15
3169,24672,0,25,10
3170,29456,0,275,19
3171,12800,0,75,9
3172,80096,3,450,33
3173,15584,0,25,1
3174,22016,0,225,16
3175,5568,0,50,0
3176,44272,2,100,8
3177,3792,1,75,5
3178,66864,1,625,18
3179,592,0,0,1
3180,5584,0,0,0
3181,40080,2,50,9
3182,69440,4,100,23
3183,84400,1,475,25
3184,17904,2,25,8
3185,9584,2,25,5
3186,31952,2,200,14
3187,16960,0,0,2
3188,2272,2,400,8
3189,81648,4,900,17
3190,11632,0,125,9
3191,5760,1,0,9
3192,26896,0,25,6
3193,5520,1,0,11
3194,7632,1,25,9
3195,5104,1,75,7
3196,20560,2,250,30
3197,7696,0,25,6
3198,12720,1,0,12
3199,68784,3,175,13
3200,2080,0,0,3
3201,7408,4,75,14
3202,13760,1,125,4
3203,20544,2,725,6
3204,45280,0,0,9
3205,7648,0,0,11
3206,64592,0,225,10
3207,46496,4,150,22
3208,18144,2,0,10
3209,35248,4,100,16
3210,6928,0,25,5
3211,55712,1,150,8
3212,44608,0,150,7
3213,8064,0,50,2
3214,17824,1,225,10
3215,2640,0,50,5
3216,2464,0,25,1
3217,27552,2,200,14
3218,73392,1,225,22
3219,9280,0,25,4
3220,6688,0,125,5
3221,21280,1,25,5
3222,35712,1,175,5
3223,11360,1,125,9
3224,37568,1,50,15
3225,94912,5,675,28
3226,9040,1,25,14
3227,38528,0,75,6
3228,40784,0,200,12
3229,33856,1,175,11
3230,2240,0,100,11
3231,22144,4,200,13
3232,704,0,0,0
3233,26896,0,0,12
3234,10944,0,0,10
3235,26416,0,150,12
3236,6640,2,25,5
3237,17744,0,125,20
3238,26272,1,175,8
3239,17456,1,0,11
3240,8544,0,200,1
3241,11312,1,25,12
3242,18080,0,25,14
3243,5040,0,0,4
3244,71168,0,275,24
3245,92528,1,300,21
3246,22864,0,25,8
3247,28752,1,150,11
3248,26784,3,850,16
3249,12560,0,25,9
3250,11008,1,150,12
3251,5888,1,25,6
3252,11312,0,0,1
3253,19680,1,325,8
3254,20640,1,225,13
3255,1216,0,0,0
3256,1008,0,0,1
3257,44928,2,125,17
3258,3872,0,25,6
3259,61280,0,0,9
3260,33280,0,200,11
3261,122528,6,500,25
3262,27632,3,475,19
3263,1888,0,0,2
3264,9760,0,100,7
3265,11856,0,100,8
3266,12928,0,150,8
3267,84624,4,500,27
3268,6960,3,50,9
3269,25888,0,50,9
3270,16128,0,125,8
3271,22400,1,75,18
3272,17296,4,25,7
3273,2000,1,50,3
3274,13536,1,0,2
3275,37456,2,75,24
3276,24336,0,0,7
3277,14992,2,550,25
3278,1232,0,0,1
3279,4544,0,0,2
3280,9024,1,125,9
3281,55072,1,175,9
3282,17104,0,0,2
3283,5840,0,0,2
3284,9536,0,75,4
3285,73856,4,75,17
3286,3088,0,25,3
3287,7584,4,200,5
3288,18208,2,275,22
3289,9136,1,50,7
3290,27488,0,0,11
3291,37104,3,25,15
3292,24880,1,25,4
3293,115344,3,775,31
3294,138832,6,125,40
3295,8448,0,125,24
3296,4512,0,0,5
3297,9824,0,0,6
3298,36448,1,0,10
3299,9840,0,25,3
3300,7424,0,25,5
3301,19648,2,0,14
3302,20608,1,75,5
3303,7584,0,0,0
3304,3200,0,0,2
3305,26624,3,550,9
3306,21136,3,75,11
3307,295952,9,850,76
3308,80640,1,125,16
3309,58000,0,100,11
3310,23760,1,475,32
3311,37504,5,150,8
3312,21136,1,125,4
3313,17984,0,175,10
3314,18016,0,25,5
3315,47264,6,250,46
3316,32528,0,100,15
3317,18320,1,25,13
3318,138688,3,400,16
3319,22960,6,325,21
3320,5248,0,0,3
3321,20272,2,150,3
3322,103024,10,275,25
3323,13728,1,75,8
3324,31088,1,50,7
3325,7728,0,25,8
3326,5888,0,0,3
3327,7328,0,25,16
3328,61056,0,150,10
3329,4640,0,25,2
3330,2944,1,25,6
3331,17344,0,0,15
3332,41072,2,0,15
3333,7392,1,175,9
3334,32032,0,225,28
3335,6464,1,25,4
3336,9424,0,250,12
3337,37664,0,125,5
3338,4224,0,0,1
3339,9472,1,25,10
3340,23200,3,25,15
3341,7648,0,0,4
3342,37808,1,425,9
3343,9200,0,25,9
3344,2432,1,75,7
3345,24352,0,200,2
3346,2752,0,0,1
3347,4832,0,25,5
3348,2352,0,0,6
3349,46848,2,575,15
3350,25040,0,100,7
3351,63968,2,400,19
3352,992,1,250,4
3353,11536,0,475,10
3354,93472,1,475,22
3355,36928,3,125,14
3356,4016,0,0,4
3357,3200,0,0,1
3358,9152,0,250,11
3359,44480,6,775,31
3360,1584,1,0,0
3361,12992,0,0,10
3362,5808,0,0,10
3363,17424,0,175,14
3364,28608,0,0,7
3365,105632,4,600,47
3366,13328,2,275,21
3367,9040,3,225,2
3368,42272,2,650,9
3369,46544,0,200,14
3370,67120,1,100,9
3371,158016,8,225,41
3372,3632,0,0,10
3373,10704,1,25,17
3374,70352,1,175,21
3375,48096,2,300,3
3376,14608,0,0,2
3377,16336,0,175,6
3378,13120,0,25,11
3379,53504,0,250,5
3380,4256,0,0,8
3381,18928,3,75,7
3382,4704,0,0,3
3383,1936,0,50,3
3384,5840,0,25,10
3385,111840,4,325,27
3386,6896,1,125,5
3387,2736,0,75,3
3388,6336,1,0,5
3389,752,0,0,0
3390,18608,2,25,6
3391,4624,0,0,4
3392,16096,1,100,12
3393,3152,0,0,6
3394,16192,1,375,19
3395,18016,1,0,13
3396,28752,0,75,0
3397,7456,0,0,1
3398,13472,1,150,12
3399,448,0,0,1
3400,26560,0,0,10
3401,17216,2,0,3
3402,27248,1,150,13
3403,102320,1,425,26
3404,2768,0,0,12
3405,8512,0,175,4
3406,14944,3,50,22
3407,6864,0,200,4
3408,12880,2,0,7
3409,39616,2,450,20
3410,29264,0,50,16
3411,5568,0,0,0
3412,5104,0,50,1
3413,1536,0,50,5
3414,17552,0,225,14
3415,11440,0,200,8
3416,25216,5,0,9
3417,20528,1,25,9
3418,14960,1,25,10
3419,55552,3,475,16
3420,10704,0,225,10
3421,65344,3,625,29
3422,57376,4,25,6
3423,30016,1,275,39
3424,29280,1,250,10
3425,42016,1,650,7
3426,27216,2,250,9
3427,78432,4,325,27
3428,3936,0,25,12
3429,34256,0,25,14
3430,25088,1,125,7
3431,27600,0,725,15
3432,24128,2,275,12
3433,13632,1,50,2
3434,10016,1,0,7
3435,2960,1,50,2
3436,60352,2,525,16
3437,3376,0,0,9
3438,12464,0,175,11
3439,1200,2,0,6
3440,70480,6,750,23
3441,7888,1,75,5
3442,4640,0,0,4
3443,24240,0,50,8
3444,101984,1,150,22
3445,166864,4,1250,29
3446,13424,0,25,6
3447,98720,3,475,34
3448,81520,4,450,24
3449,6176,2,425,8
3450,10032,1,25,13
3451,30672,0,200,7
3452,35792,0,175,19
3453,41120,0,250,10
3454,13152,1,0,6
3455,44032,2,275,12
3456,69712,3,300,30
3457,38736,0,25,12
3458,27936,0,400,14
3459,26464,0,75,23
3460,7968,0,0,11
3461,6656,0,0,3
3462,89968,0,125,20
3463,7872,2,0,9
3464,1440,0,0,0
3465,6144,1,0,5
3466,8864,0,50,12
3467,24800,0,0,14
3468,76656,8,775,27
3469,78048,2,150,21
3470,12432,0,0,3
3471,16848,1,25,16
3472,10416,1,0,5
3473,50256,4,0,12
3474,13104,2,700,10
3475,2128,0,0,6
3476,3088,0,0,1
3477,30416,3,325,24
3478,33344,1,1050,8
3479,24800,4,200,14
3480,2624,0,0,4
3481,22592,0,25,6
3482,64592,1,25,11
3483,3616,0,0,2
3484,7872,0,25,1
3485,3984,0,0,6
3486,30512,0,250,7
3487,27968,3,75,20
3488,14512,0,50,12
3489,10784,1,125,8
3490,38816,2,0,14
3491,5360,0,0,0
3492,7664,1,0,5
3493,65968,0,225,21
3494,3760,0,0,0
3495,22336,1,75,6
3496,23632,1,275,11
3497,5488,1,0,12
3498,15136,1,50,10
3499,51152,2,300,16
3500,4512,0,0,6
3501,6496,2,0,11
3502,5392,0,50,4
3503,28736,4,75,14
3504,59280,0,600,15
3505,67264,1,100,9
3506,10592,3,75,6
3507,16080,0,0,2
3508,13424,3,100,6
3509,12944,1,0,8
3510,5488,1,0,3
3511,80608,2,25,13
3512,9600,1,0,2
3513,4624,0,0,2
3514,8672,0,25,4
3515,23376,2,25,7
3516,6864,0,125,10
3517,1344,0,0,0
3518,32208,1,50,6
3519,13152,1,125,6
3520,25984,2,275,8
3521,117984,3,1125,26
3522,256,0,0,0
3523,43344,0,175,10
3524,17840,0,25,23
3525,32304,1,300,15
3526,10752,0,0,10
3527,41040,3,750,29
3528,15872,0,0,5
3529,14752,0,350,5
3530,18080,0,25,10
3531,19968,1,75,9
3532,19312,1,0,15
3533,23824,0,375,3
3534,8576,1,0,9
3535,15280,1,100,5
3536,19392,2,225,10
3537,8560,1,25,6
3538,1824,0,0,1
3539,17968,2,50,18
3540,37504,2,25,10
3541,8688,1,100,12
3542,25024,0,25,6
3543,576,0,0,1
3544,2544,2,400,10
3545,32720,1,25,11
3546,4224,0,0,9
3547,8848,0,100,5
3548,12240,0,0,6
3549,39792,2,75,17
3550,9552,0,0,3
3551,11440,0,50,5
3552,1936,1,0,1
3553,45264,0,200,8
3554,1056,0,0,1
3555,8576,0,0,4
3556,35264,1,200,14
3557,100512,6,0,33
3558,15536,0,0,7
3559,9584,2,550,4
3560,8160,1,25,6
3561,4720,1,25,7
3562,32272,1,25,21
3563,1040,0,0,2
3564,2832,1,25,2
3565,944,0,0,0
3566,2512,0,0,6
3567,28000,3,0,27
3568,18864,0,200,8
3569,26288,0,0,16
3570,656,0,0,1
3571,7408,0,0,9
3572,5536,1,25,9
3573,1312,0,0,2
3574,44160,2,700,27
3575,51056,0,175,18
3576,22880,0,100,9
3577,60240,2,275,13
3578,87520,5,725,21
3579,3408,0,0,1
3580,42400,3,250,8
3581,14016,0,0,3
3582,10480,0,150,5
3583,832,0,0,0
3584,10048,2,50,3
3585,5968,0,0,8
3586,4768,0,25,2
3587,1040,1,0,1
3588,7040,0,75,5
3589,11488,0,325,5
3590,74752,2,75,11
3591,35648,0,250,17
3592,2592,0,0,8
3593,5216,0,25,4
3594,1920,0,0,3
3595,39392,3,1275,12
3596,17552,0,100,12
3597,17888,0,0,4
3598,89632,6,1100,16
3599,50224,1,175,14
3600,7232,0,175,9
3601,11520,0,0,5
3602,25248,0,75,9
3603,7664,0,25,9
3604,78448,6,250,16
3605,11600,1,25,9
3606,17344,1,0,2
3607,7120,1,125,3
3608,8720,0,50,10
3609,10352,0,100,6
3610,19456,0,0,4
3611,9392,0,25,16
3612,2496,0,0,6
3613,28880,3,550,21
3614,6048,0,75,6
3615,10864,1,125,17
3616,11952,1,25,9
3617,54352,2,575,10
3618,62320,0,75,13
3619,11760,0,0,6
3620,50992,0,25,10
3621,30912,2,100,24
3622,37696,2,0,5
3623,17376,0,0,3
3624,9808,0,50,3
3625,110544,6,325,9
3626,36704,1,75,4
3627,21664,1,300,11
3628,15888,1,25,4
3629,6656,0,25,6
3630,30496,3,575,16
3631,4896,0,0,3
3632,90080,5,375,32
3633,5680,0,0,6
3634,4320,0,25,0
3635,40960,4,325,50
3636,26816,1,100,5
3637,21344,1,25,17
3638,4640,0,125,8
3639,1472,0,0,7
3640,18960,0,175,12
3641,17856,2,525,12
3642,24736,2,125,2
3643,14768,0,175,4
3644,29136,0,0,11
3645,19328,5,700,25
3646,62592,4,100,31
3647,12960,0,125,3
3648,5632,0,0,9
3649,1072,0,0,0
3650,52048,1,50,19
3651,8352,0,25,7
3652,84064,4,550,21
3653,20320,1,100,14
3654,19248,0,50,3
3655,17056,0,75,15
3656,2560,0,50,9
3657,30160,4,525,20
3658,4656,0,0,5
3659,5232,0,150,11
3660,3280,0,0,7
3661,36672,1,250,9
3662,78400,2,400,11
3663,9504,0,50,13
3664,43472,2,450,15
3665,16112,2,225,8
3666,9248,0,0,11
3667,40080,0,150,5
3668,14352,0,175,12
3669,5952,1,50,11
3670,20512,1,125,3
3671,9808,1,25,8
3672,7072,0,175,3
3673,11936,2,0,14
3674,22752,0,50,12
3675,16336,0,150,5
3676,1856,0,0,2
3677,98496,3,900,21
3678,8608,2,75,6
3679,3616,0,0,2
3680,27536,1,500,6
3681,49456,1,275,14
3682,14128,0,0,4
3683,194080,3,450,25
3684,8848,0,25,9
3685,79872,2,175,24
3686,38608,1,250,20
3687,17472,0,0,8
3688,8592,0,200,9
3689,14640,1,25,21
3690,109664,1,700,32
3691,23648,0,50,6
3692,69408,5,175,28
3693,13856,0,100,10
3694,93008,7,350,24
3695,22720,3,275,10
3696,8256,1,0,2
3697,3312,0,0,3
3698,57712,0,75,16
3699,8096,0,225,10
3700,30256,4,150,13
3701,55120,1,75,13
3702,12848,2,100,12
3703,27312,2,325,0
3704,7296,0,25,3
3705,22720,1,175,5
3706,6624,0,0,0
3707,30016,2,200,19
3708,64144,1,150,9
3709,9168,1,350,12
